tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1950-540,Wimbledon,Grass,128,G,O,19500601,104,112089,,,Bill Sidwell,,,AUS,30.125,109884,,,Mervyn Rose,L,,AUS,20.353,9-7 6-4 4-6 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,105,109816,,,E Victor Seixas,R,185,USA,26.754,113537,,,John Pa Linck,,,NED,24.671,6-1 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,106,112073,,,John Edward Bromwich,,,AUS,31.546,112019,,,Harry Hopman,,,AUS,43.803,6-0 6-1 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,107,112321,,,Geoffrey Edmund Brown,,,AUS,26.157,112897,,,Tony Mottram,,,GBR,29.979,1-6 6-2 5-7 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,108,112521,,,Eric William Sturgess,,,RSA,30.059,110073,,,Anthony Billington,R,,GBR,40.550,6-1 6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,109,113113,,,Hans Van Swol,,,NED,35.775,113522,,,Sverre Lie,,,NOR,24.378,6-1 6-2 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,110,112548,,,Budge Patty,,,USA,26.303,113347,,,Derek M Bull,,,GBR,34.261,6-3 6-3 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,111,112085,,,Adrian Karl Quist,,,AUS,36.824,113144,,,Irvin Dorfman,,,USA,25.741,6-4 6-2 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,112,112433,,,Billy Talbert,,,USA,31.740,112540,,,Torsten Johansson,,,SWE,30.138,6-1 3-6 6-2 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,113,112312,,,Frank Arthur Sedgman,,,AUS,22.590,113134,,,Fred Kovaleski,,,USA,25.645,6-3 6-3 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,114,112502,,,Art Larsen,,,USA,25.123,112585,,,Jean Claude Molinari,,,FRA,18.752,6-1 6-3 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,115,112517,,,Jaroslav Drobny,,,TCH,28.635,112325,,,Ken Mcgregor,,,AUS,20.997,6-3 6-2 7-5,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,116,100001,,,Gardnar Mulloy,R,,USA,36.523,112089,,,Bill Sidwell,,,AUS,30.125,6-4 6-3 7-5,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,117,109816,,,E Victor Seixas,R,185,USA,26.754,112073,,,John Edward Bromwich,,,AUS,31.546,6-1 7-5 4-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,118,112521,,,Eric William Sturgess,,,RSA,30.059,112321,,,Geoffrey Edmund Brown,,,AUS,26.157,6-2 3-6 6-3 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,119,112548,,,Budge Patty,,,USA,26.303,113113,,,Hans Van Swol,,,NED,35.775,8-6 6-4 8-6,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,120,112433,,,Billy Talbert,,,USA,31.740,112085,,,Adrian Karl Quist,,,AUS,36.824,6-3 6-3 6-2,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,121,112312,,,Frank Arthur Sedgman,,,AUS,22.590,112502,,,Art Larsen,,,USA,25.123,8-10 5-7 7-5 6-3 7-5,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,122,112517,,,Jaroslav Drobny,,,TCH,28.635,100001,,,Gardnar Mulloy,R,,USA,36.523,6-3 6-4 6-4,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,123,109816,,,E Victor Seixas,R,185,USA,26.754,112521,,,Eric William Sturgess,,,RSA,30.059,9-7 6-8 3-6 6-2 7-5,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,124,112548,,,Budge Patty,,,USA,26.303,112433,,,Billy Talbert,,,USA,31.740,3-6 6-4 6-2 6-3,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,125,112312,,,Frank Arthur Sedgman,,,AUS,22.590,112517,,,Jaroslav Drobny,,,TCH,28.635,3-6 3-6 6-3 7-5 6-2,5,SF,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,126,112548,,,Budge Patty,,,USA,26.303,109816,,,E Victor Seixas,R,185,USA,26.754,6-3 5-7 6-2 7-5,5,SF,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,127,112548,,,Budge Patty,,,USA,26.303,112312,,,Frank Arthur Sedgman,,,AUS,22.590,6-1 8-10 6-2 6-3,5,F,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,1,112485,,,Herb Flam,,,USA,21.730,114762,,,Gil Bogley,,,USA,,3-6 6-4 6-1 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,2,112914,,,Philippe Washer,,,BEL,25.985,114782,,,George A Ball,,,USA,,8-6 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,3,112359,,,James Brink,,,USA,25.147,112610,,,Jean Ducos De La Haille,,,FRA,23.671,6-1 7-5 5-7 3-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,4,112897,,,Tony Mottram,,,GBR,30.146,114765,,,Gus Ganzenmuller,,,USA,,6-0 6-4 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,5,109816,,,E Victor Seixas,R,185,USA,26.921,113281,,,Andy Paton Jr,,,USA,,6-1 6-0 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,6,112962,,,Ricardo Balbiers,,,CHI,,113542,,,Alistair Bradley Martin,,,USA,35.392,6-3 6-3 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,7,112433,,,Billy Talbert,,,USA,31.907,113051,,,Frank Shields,,,USA,40.701,6-1 3-6 6-1 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,8,113182,,,Don Mcneill,,,USA,32.255,112325,,,Ken Mcgregor,,,AUS,21.164,9-7 3-6 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,9,100001,,,Gardnar Mulloy,R,,USA,36.690,113043,,,Tony Vincent,,,USA,23.871,6-4 6-0 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,10,113241,,,Hugh W Stewart,,,USA,22.270,112484,,,Gil J Shea,,,USA,21.821,6-3 3-6 5-7 6-2 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,11,112313,,,Hamilton Richardson,,,USA,16.936,114745,,,Buddy Behrens,,,USA,,6-3 1-6 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,12,112540,,,Torsten Johansson,,,SWE,30.305,114931,,,Dick Gaines,,,USA,,6-3 6-3 6-8 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,13,113385,,,Earl Cochell,,,USA,28.205,114897,,,Fred Fisher,,,USA,,6-1 6-3 6-0,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,14,113544,,,Harry E Likas,,,USA,,114771,,,Charles F Masterson,,,USA,,6-4 6-2 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,15,112470,,,Straight Clark,,,USA,25.470,112631,,,Jackie Brichant,,,BEL,20.345,10-8 6-3 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,16,112312,,,Frank Arthur Sedgman,,,AUS,22.757,113114,,,Hal Burrows,,,USA,24.602,3-6 6-3 7-5 10-8,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,17,114776,,,Chuck Devoe,R,,USA,20.372,112548,,,Budge Patty,,,USA,26.470,W/O,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,18,113256,,,Sidney Schwartz,,,USA,21.177,114775,,,Gustavo Palafox,,,MEX,26.710,6-2 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,19,114741,,,Sam Match,,,USA,27.576,115072,,,Aake Eliason,,,SWE,27.184,6-2 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,20,112556,,,Felicisimo Ampon,,,PHI,29.760,113272,,,Lorne Main,,,CAN,20.063,5-7 6-3 7-5 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,21,112331,,,Dick Savitt,,,USA,23.411,114735,,,Arnold Saul,,,USA,26.171,W/O,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,22,109884,,,Mervyn Rose,L,,AUS,20.520,114768,,,George E Richards,,,USA,29.580,5-7 6-3 6-3 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,23,112358,,,Eddie Moylan,,,USA,26.880,113525,,,Brendan H Macken,,,CAN,27.526,6-2 7-5 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,24,112073,,,John Edward Bromwich,,,AUS,31.713,112456,,,Tony Trabert,,,USA,19.959,6-4 6-0 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,25,100006,,,Grant Golden,R,175,USA,20.945,112524,,,Robert Abdesselam,,,FRA,30.511,6-4 6-4 9-7,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,26,113532,,,Henri Rochon,,,CAN,26.387,113267,,,Leonard Brose,,,USA,,6-2 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,27,112316,,,George Allan Worthington,,,AUS,21.807,112523,,,Malcolm Fox,,,USA,,6-2 6-2 6-0,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,28,112502,,,Art Larsen,,,USA,25.290,113121,,,John Alfred Thomas Horn,,,GBR,18.735,6-3 6-4 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,29,112454,,,Sven Viktor Davidson,,,SWE,22.051,109903,,,Whitney Reed,U,,USA,17.944,6-4 4-6 6-4 13-11,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,30,109908,,,Tom Brown,R,185,USA,27.847,114777,,,Jack Tuero,,,USA,24.079,1-6 6-4 6-1 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,31,112019,,,Harry Hopman,,,AUS,43.970,115066,,,Bernie Schreiber,,,USA,,10-12 1-6 6-1 7-5 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,32,112517,,,Jaroslav Drobny,,,TCH,28.802,114904,,,Arnold Beisser,,,USA,,5-7 9-7 11-9 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,33,112485,,,Herb Flam,,,USA,21.730,112914,,,Philippe Washer,,,BEL,25.985,6-1 6-4 6-8 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,34,112359,,,James Brink,,,USA,25.147,112897,,,Tony Mottram,,,GBR,30.146,6-4 4-6 6-3 4-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,35,109816,,,E Victor Seixas,R,185,USA,26.921,112962,,,Ricardo Balbiers,,,CHI,,6-3 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,36,112433,,,Billy Talbert,,,USA,31.907,113182,,,Don Mcneill,,,USA,32.255,6-1 4-6 7-5 6-0,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,37,100001,,,Gardnar Mulloy,R,,USA,36.690,113241,,,Hugh W Stewart,,,USA,22.270,6-1 6-2 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,38,112540,,,Torsten Johansson,,,SWE,30.305,112313,,,Hamilton Richardson,,,USA,16.936,7-5 4-6 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,39,113385,,,Earl Cochell,,,USA,28.205,113544,,,Harry E Likas,,,USA,,6-0 6-1 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,40,112312,,,Frank Arthur Sedgman,,,AUS,22.757,112470,,,Straight Clark,,,USA,25.470,4-6 6-3 7-5 3-6 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,41,113256,,,Sidney Schwartz,,,USA,21.177,114776,,,Chuck Devoe,R,,USA,20.372,6-4 21-19 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,42,112556,,,Felicisimo Ampon,,,PHI,29.760,114741,,,Sam Match,,,USA,27.576,6-2 6-4 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,43,112331,,,Dick Savitt,,,USA,23.411,109884,,,Mervyn Rose,L,,AUS,20.520,6-4 6-2 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,44,112073,,,John Edward Bromwich,,,AUS,31.713,112358,,,Eddie Moylan,,,USA,26.880,6-3 6-4 1-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,45,109908,,,Tom Brown,R,185,USA,27.847,100006,,,Grant Golden,R,175,USA,20.945,6-3 6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,46,112316,,,George Allan Worthington,,,AUS,21.807,113532,,,Henri Rochon,,,CAN,26.387,3-6 3-6 6-0 10-8 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,47,112502,,,Art Larsen,,,USA,25.290,112454,,,Sven Viktor Davidson,,,SWE,22.051,6-4 6-4 4-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,48,112517,,,Jaroslav Drobny,,,TCH,28.802,112019,,,Harry Hopman,,,AUS,43.970,9-7 6-3 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,49,112485,,,Herb Flam,,,USA,21.730,112359,,,James Brink,,,USA,25.147,6-4 6-3 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,50,112433,,,Billy Talbert,,,USA,31.907,109816,,,E Victor Seixas,R,185,USA,26.921,6-1 2-6 3-6 6-2 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,51,100001,,,Gardnar Mulloy,R,,USA,36.690,112540,,,Torsten Johansson,,,SWE,30.305,6-4 6-2 6-2,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,52,113385,,,Earl Cochell,,,USA,28.205,112312,,,Frank Arthur Sedgman,,,AUS,22.757,7-5 5-7 1-6 6-2 6-2,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,53,113256,,,Sidney Schwartz,,,USA,21.177,112556,,,Felicisimo Ampon,,,PHI,29.760,4-6 6-2 10-8 7-5,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,54,112331,,,Dick Savitt,,,USA,23.411,112073,,,John Edward Bromwich,,,AUS,31.713,3-6 6-0 4-6 6-2 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,55,109908,,,Tom Brown,R,185,USA,27.847,112316,,,George Allan Worthington,,,AUS,21.807,6-2 1-6 6-1 7-5,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,56,112502,,,Art Larsen,,,USA,25.290,112517,,,Jaroslav Drobny,,,TCH,28.802,6-3 2-6 6-2 7-5,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,57,112485,,,Herb Flam,,,USA,21.730,112433,,,Billy Talbert,,,USA,31.907,9-7 6-4 6-3,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,58,100001,,,Gardnar Mulloy,R,,USA,36.690,113385,,,Earl Cochell,,,USA,28.205,6-3 7-5 6-2,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,59,112331,,,Dick Savitt,,,USA,23.411,113256,,,Sidney Schwartz,,,USA,21.177,8-6 6-2 2-6 6-3,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,60,112502,,,Art Larsen,,,USA,25.290,109908,,,Tom Brown,R,185,USA,27.847,6-3 2-6 6-1 6-4,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,61,112485,,,Herb Flam,,,USA,21.730,100001,,,Gardnar Mulloy,R,,USA,36.690,2-6 6-2 9-11 6-3,5,SF,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,62,112502,,,Art Larsen,,,USA,25.290,112331,,,Dick Savitt,,,USA,23.411,6-2 10-8 7-9 6-2,5,SF,,,,,,,,,,,,,,,,,,,,,,,
1950-560,US Open,Grass,64,G,O,19500801,63,112502,,,Art Larsen,,,USA,25.290,112485,,,Herb Flam,,,USA,21.730,6-3 4-6 5-7 6-4 6-3,5,F,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,1,112348,,,Keith Rogers,,,AUS,,112311,,,Glen Sheil,,,AUS,20.252,6-3 4-6 6-1 10-8,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,2,112458,,,Ian Occleshaw,,,AUS,21.914,112516,,,H Raward,,,AUS,,6-0 6-1 6-0,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,3,112350,,,Don P Tregonning,,,AUS,21.153,112107,,,Anthony Maggs,,,AUS,,6-4 7-5 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,4,112517,,,Jaroslav Drobny,,,TCH,28.277,112354,,,Ron J Reid,,,AUS,,6-3 6-2 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,5,112325,,,Ken Mcgregor,,,AUS,20.638,112328,,,Ian Ayre,,,AUS,20.427,6-3 6-2 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,6,112316,,,George Allan Worthington,,,AUS,21.281,112518,,,Peter Cawthorn,,,AUS,28.925,6-3 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,7,112019,,,Harry Hopman,,,AUS,43.444,112348,,,Keith Rogers,,,AUS,,6-4 2-6 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,8,112091,,,Lionel Brodie,,,AUS,32.819,112329,,,Eric C Stewart,,,AUS,,6-1 10-8 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,9,112075,,,Colin Foster Long,,,AUS,31.833,112423,,,Richard Clements,,,USA,,6-1 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,10,112318,,,Clive Wilderspin,,,AUS,19.885,112436,,,Allan C Kendall,,,AUS,21.311,6-4 4-6 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,11,112458,,,Ian Occleshaw,,,AUS,21.914,112007,,,Jack Crawford,,,AUS,41.834,1-6 7-5 3-6 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,12,112312,,,Frank Arthur Sedgman,,,AUS,22.231,112304,,,Rex Noel Hartwig,,,AUS,20.386,W/O,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,13,112459,,,Harold Skennar,,,AUS,,112463,,,Phil J Brophy,,,AUS,,6-4 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,14,112073,,,John Edward Bromwich,,,AUS,31.187,112324,,,Dave Yates,,,AUS,,6-3 6-1 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,15,112089,,,Bill Sidwell,,,AUS,29.766,112357,,,Pat Molloy,,,AUS,,6-2 4-6 7-5 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,16,112417,,,John Mehaffey,,,AUS,25.689,112350,,,Don P Tregonning,,,AUS,21.153,6-0 6-4 3-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,17,109884,,,Mervyn Rose,L,,AUS,19.995,112519,,,Jack Barnett,,,AUS,,6-1 4-6 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,18,112315,,,Don Candy,,,AUS,20.810,112520,,,Lex Vinson,,,AUS,,6-0 6-0 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,19,112521,,,Eric William Sturgess,,,RSA,29.700,112355,,,Frank Lonergan,,,AUS,,6-3 6-0 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,20,112325,,,Ken Mcgregor,,,AUS,20.638,112517,,,Jaroslav Drobny,,,TCH,28.277,11-9 6-1 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,21,112316,,,George Allan Worthington,,,AUS,21.281,112019,,,Harry Hopman,,,AUS,43.444,3-6 6-3 6-0 3-6 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,22,112089,,,Bill Sidwell,,,AUS,29.766,112091,,,Lionel Brodie,,,AUS,32.819,6-2 10-8 5-7 6-2,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,23,112075,,,Colin Foster Long,,,AUS,31.833,112318,,,Clive Wilderspin,,,AUS,19.885,8-6 6-1 1-6 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,24,112312,,,Frank Arthur Sedgman,,,AUS,22.231,112458,,,Ian Occleshaw,,,AUS,21.914,6-1 6-0 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,25,112073,,,John Edward Bromwich,,,AUS,31.187,112459,,,Harold Skennar,,,AUS,,6-1 6-1 6-0,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,26,109884,,,Mervyn Rose,L,,AUS,19.995,112417,,,John Mehaffey,,,AUS,25.689,6-2 6-3 10-8,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,27,112521,,,Eric William Sturgess,,,RSA,29.700,112315,,,Don Candy,,,AUS,20.810,6-1 6-1 4-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,28,112325,,,Ken Mcgregor,,,AUS,20.638,112316,,,George Allan Worthington,,,AUS,21.281,6-3 8-6 6-1,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,29,112089,,,Bill Sidwell,,,AUS,29.766,112075,,,Colin Foster Long,,,AUS,31.833,7-5 7-5 7-5,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,30,112312,,,Frank Arthur Sedgman,,,AUS,22.231,112073,,,John Edward Bromwich,,,AUS,31.187,5-7 6-3 6-4 6-1,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,31,112521,,,Eric William Sturgess,,,RSA,29.700,109884,,,Mervyn Rose,L,,AUS,19.995,7-5 6-4 6-1,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-580,Australian Open,Grass,64,G,O,19500121,32,112325,,,Ken Mcgregor,,,AUS,20.638,112089,,,Bill Sidwell,,,AUS,29.766,7-5 9-7 6-3,5,SF,,,,,,,,,,,,,,,,,,,,,,,
